Emission/nm,smiles1,solvent,smiles2,y
466,C12=CC=CC=C1C=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,toluene,CC1=CC=CC=C1,0.466
410,COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=NC4=CC=CC=C4C=C3,toluene,CC1=CC=CC=C1,0.41
424,COC(C=C1)=CC=C1/C=C/C2=CC=NC3=CC=CC=C32,toluene,CC1=CC=CC=C1,0.424
480,C12=CC=CC=C1C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=N2,toluene,CC1=CC=CC=C1,0.48
434,COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=CC=NC4=CC=CC=C43,toluene,CC1=CC=CC=C1,0.434
434,COC(C=C1)=CC=C1/C=C/C2=C3C(C=CC=C3)=CC=N2,toluene,CC1=CC=CC=C1,0.434
479,C1(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=NC=CC5=C1C=CC=C5,toluene,CC1=CC=CC=C1,0.479
430,C12=CC=CC=C1C=CC(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,toluene,CC1=CC=CC=C1,0.43
585,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(SC5=CC=CC=C5)/C(OC4(C)C)=C(C#N)\C#N)=C3,toluene,CC1=CC=CC=C1,0.585
580,CCN1C2=CC=CC=C2C3=C1C=CC(/C=C/C4=C(C#N)/C(OC4(C)C)=C(C#N)\C#N)=C3,toluene,CC1=CC=CC=C1,0.58
637,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5S(C6=CC=CC=C6)(=O)=O)(C)OC5=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.637
593,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5SC6=CC=CC=C6)(C)OC5=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.593
651,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.651
650,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.65
610,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.61
650,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4C#N)(C)OC4=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.65
713,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6S(C7=CC=CC=C7)(=O)=O)(C)OC6=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.713
641,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6SC7=CC=CC=C7)(C)OC6=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.641
724,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6C#N)(C)OC6=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.724
515,CCCCCCCCOC1=CC=C(N(C2=CC=CC=C2)N=C3C4=CC=C(/C=C(C#N)/C#N)C=C4)C3=C1,Toluene,CC1=CC=CC=C1,0.515
475,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N(CN5C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C5C(OCC)=O)C6=C4C3=CC=C2C(N(C)C)=O,toluene,CC1=CC=CC=C1,0.475
470,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N5C(C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C(C(OCC)=O)N6CC5)=C4C3=CC=C2C(N(C)C)=O,toluene,CC1=CC=CC=C1,0.47
456,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N5C(C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C(C(OCC)=O)N6CCC5)=C4C3=CC=C2C(N(C)C)=O,toluene,CC1=CC=CC=C1,0.456
540,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N(CN7C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C7C(OCC)=O)C8=C6C5=CC=C4C1=O,toluene,CC1=CC=CC=C1,0.54
540,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N7C(C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C(C(OCC)=O)N8CC7)=C6C5=CC=C4C1=O,toluene,CC1=CC=CC=C1,0.54
520,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N7C(C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C(C(OCC)=O)N8CCC7)=C6C5=CC=C4C1=O,toluene,CC1=CC=CC=C1,0.52
510,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C(N4)C(C=C5B4C6=C(C=CC(N(C7=CC=CC=C7)C8=CC=CC=C8)=C6)C(C9=CC=CC=C9)=C5C%10=CC=CC=C%10)=C1,Toluene,CC1=CC=CC=C1,0.51
390,C12=C(NC=C2)C=CC3=C1N=C(C4=CC=CC=C4)O3,Toluene,CC1=CC=CC=C1,0.39
436,CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,Toluene,CC1=CC=CC=C1,0.436
490,CN(C)C1=CC=C(C(C=CC(C(C#C)=O)=C2)=C2C3(C)C)C3=C1,Toluene,CC1=CC=CC=C1,0.49
473,CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,Toluene,CC1=CC=CC=C1,0.473
566,CN(C)C1=CC=C(C(C=CC(/C=C(C#N)/C#N)=C2)=C2C3(C)C)C3=C1,Toluene,CC1=CC=CC=C1,0.566
548,CN(C)C1=CC=C(C(C=CC(C2=CC3=NSN=C3C=C2)=C4)=C4C5(C)C)C5=C1,Toluene,CC1=CC=CC=C1,0.548
450,CN(C)C1=CC=C(C(C=CC(C(CCC(NCCCC)=O)=O)=C2)=C2C3(C)C)C3=C1,Toluene,CC1=CC=CC=C1,0.45
388,CN(C)C1=CC=C(C(C=CC(C=C)=C2)=C2C3(C)C)C3=C1,Toluene,CC1=CC=CC=C1,0.388
440,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCCCCC4)C=C31,Toluene,CC1=CC=CC=C1,0.44
447,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCCCC4)C=C31,Toluene,CC1=CC=CC=C1,0.447
439,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCCC4)C=C31,Toluene,CC1=CC=CC=C1,0.439
442,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCC4)C=C31,Toluene,CC1=CC=CC=C1,0.442
428,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CC4C)C=C31,Toluene,CC1=CC=CC=C1,0.428
429,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCOCC4)C=C31,Toluene,CC1=CC=CC=C1,0.429
449,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCN(C(OC(C)(C)C)=O)CC4)C=C31,Toluene,CC1=CC=CC=C1,0.449
518,O=[N+](C1=CC=C(C#CC2=CC=C(C3=CC=C(C4=CC=C(C#CC5=CC=C([N+]([O-])=O)C=C5)S4)S3)S2)C=C1)[O-],toluene,CC1=CC=CC=C1,0.518
488,C12=CC=CC3=C1C(C4=CC=CC5=C(C=C(C=CC=C6)C6=C7)C7=CC3=C45)=CC8=C2C=C(C=CC=C9)C9=C8,Toluene,CC1=CC=CC=C1,0.488
458,C12=CC3=C4C(C=CC=C4C5=CC=CC6=C(C=CC=C7)C7=CC3=C56)=C1C=CC=C2,Toluene,CC1=CC=CC=C1,0.458
476,C12=CC=CC=C1C3=C4C(C=CC5=C4C(C6=C3)=C7C(C(C=CC=C8)=C8C=C7C=C6)=C5)=C2,Toluene,CC1=CC=CC=C1,0.476
557,C12=C(C=C(C3=C2)C=C4C5=C3C=C6C7=C(C(C=C6)=CC8=C9C=C%10C=CC=CC%10=C8)C9=CC(C=C4)=C75)C=CC=C1,Toluene,CC1=CC=CC=C1,0.557
582,C1(C=CC=C2)=C2C=C(C=C(C=C3)C4=C5C=CC6=CC7=C(C=C(C=CC=C8)C8=C7)C3=C46)C5=C1,Toluene,CC1=CC=CC=C1,0.582
530,C12=CC=CC=C1C3=C4C(C=CC5=C4C(C=C3)=CC6=C5C=C(C=CC=C7)C7=C6)=C2,Toluene,CC1=CC=CC=C1,0.53
474,F[B-]1(OC(C2=CC=C(C=C2)OC)=CC(C3=CC=C(C4=C3)N(C5=C4C=CC=C5)CC)=[O+]1)F,Toluene,CC1=CC=CC=C1,0.474
444,F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=CC=C4)CC)=[O+]1)F,Toluene,CC1=CC=CC=C1,0.444
436,F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=C(C=C4)C5=[O+][B-](F)(OC(C)=C5)F)CC)=[O+]1)F,Toluene,CC1=CC=CC=C1,0.436
481,F[B-]1(OC(C2=CC3=C(C=C2)N(CC)C4=C3C=CC=C4)=CC(C5=CC=C(C6=C5)N(C7=C6C=CC=C7)CC)=[O+]1)F,Toluene,CC1=CC=CC=C1,0.481
418,O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=CC=C4)C4=C3)OCC,Toluene,CC1=CC=CC=C1,0.418
529,O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,Toluene,CC1=CC=CC=C1,0.529
522,O=C(C1=CC(C#CC2=CC=C([N+]([O-])=O)C=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,Toluene,CC1=CC=CC=C1,0.522
418,FS(F)(F)(F)(F)C1=CC=C(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1,toluene,CC1=CC=CC=C1,0.418
448,FS(F)(F)(F)(F)C1=CC=C(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1,toluene,CC1=CC=CC=C1,0.448
424,FS(F)(F)(F)(F)C1=CC=C(C#CC2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1,toluene,CC1=CC=CC=C1,0.424
434,FS(F)(F)(F)(F)C1=CC=C(C#CC(C=C2)=CC=C2C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C1,toluene,CC1=CC=CC=C1,0.434
472,FS(F)(F)(F)(F)C1=CC=C(/C=C/C(C=C2)=CC=C2/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C1,toluene,CC1=CC=CC=C1,0.472
454,FS(F)(F)(F)(F)C1=CC=C(C#CC2=CC=C(S2)C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C1,toluene,CC1=CC=CC=C1,0.454
473,CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,toluene,CC1=CC=CC=C1,0.473
491,CN(C)C1=CC=C(C(C=CC(C(C2=CN(C3CC(O)C(CO)O3)N=N2)=O)=C4)=C4C5(C)C)C5=C1,toluene,CC1=CC=CC=C1,0.491
472,CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,toluene,CC1=CC=CC=C1,0.472
518,CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCC[N+](C)(CCCS(=O)([O-])=O)CCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,toluene,CC1=CC=CC=C1,0.518
395,NC1=CC=C(C2=CC=C(N)C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.395
371,NC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.371
388,CNC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.388
387,CN(C)C1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.387
414,O=C(C(C=C1)=CC=C1C2=CC=C(NC(C=CC(C3=CC=C(C(OC)=O)C=C3)=C4)=C4C5(C6=CC=CC=C6)C7=CC=CC=C7)C5=C2)OC,Toluene,CC1=CC=CC=C1,0.414
407,O=C(C(C=C1)=CC=C1C2=CC=C(NC(C=CC(C3=CC=C(C(OC)=O)C=C3)=C4)=C4[Si]5(C6=CC=CC=C6)C7=CC=CC=C7)C5=C2)OC,Toluene,CC1=CC=CC=C1,0.407
380,C1(C2=CC=CC=C2)=CC=C(NC(C=CC(C3=CC=CC=C3)=C4)=C4C5(C6=CC=CC=C6)C7=CC=CC=C7)C5=C1,Toluene,CC1=CC=CC=C1,0.38
597,CCN(C1=CC=C2C(OC(C3=C2O[B-](F)([O+]=C3/C=C/C4=CC=C(C=C4)N(CC)CC)F)=O)=C1)CC,Toluene,CC1=CC=CC=C1,0.597
572,O=C1C2=CC=CC=C2C3=NC4=C(C=C(N(CC)CC)C=C4)OC3=C1,Toluene,CC1=CC=CC=C1,0.572
554,O=CC1=CC(N2CCCCC2)=C(C=C3)C4=C1C=CC5=C4C3=C(N6CCCCC6)C=C5N7CCCCC7,Toluene,CC1=CC=CC=C1,0.554
582,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4N6CCCCC6,Toluene,CC1=CC=CC=C1,0.582
573,O=CC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(C=O)C=C5N6CCCCC6,Toluene,CC1=CC=CC=C1,0.573
565,O=CC1=CC(N2CCCCC2)=C(C=C3)C4=C1C=CC5=C4C3=C(N6CCCCC6)C=C5C=O,Toluene,CC1=CC=CC=C1,0.565
593,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4C=O,Toluene,CC1=CC=CC=C1,0.593
408,CC1=CC(C2=CC(/C=C/C3=CC=C(N4CCCC4)C=C3)=CC=N2)=NC=C1,toluene,CC1=CC=CC=C1,0.408
476,COC1=C(/C=C/C2=CC=NC(C3=NC=CC(C)=C3)=C2)C=C(OC)C(N(CCCC)CCCC)=C1,toluene,CC1=CC=CC=C1,0.476
482,COC1=C(/C=C/C2=CC=NC(C3=NC=CC(C)=C3)=C2)C=C(OC)C(N4CCCC4)=C1,toluene,CC1=CC=CC=C1,0.482
560,COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N(CCCC)CCCC)=C1,toluene,CC1=CC=CC=C1,0.56
571,COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N5CCCC5)=C1,toluene,CC1=CC=CC=C1,0.571
561,CCCCOC1=CC(/C=C/C2=CC=C(N(CCCC)CCCC)C=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,toluene,CC1=CC=CC=C1,0.561
483,CCCCOC1=CC(/C=C/C2=C(OC)C=C(N(CCCC)CCCC)C(OC)=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,toluene,CC1=CC=CC=C1,0.483
543,CCCCOC1=CC(/C=C/C2=C(OC)C=C(N3CCCC3)C(OC)=C2)=C(OCCCC)C=C1/C=C/C4=CC=NC(C5=NC=CC(C)=C5)=C4,toluene,CC1=CC=CC=C1,0.543
469,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,Toluene,CC1=CC=CC=C1,0.469
446,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,Toluene,CC1=CC=CC=C1,0.446
473,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,Toluene,CC1=CC=CC=C1,0.473
510,O=CC(C1=C2C=CC=C1)=CC=C2C3=C4C=CC=CC4=C(N5CCCCC5)C=C3,Toluene,CC1=CC=CC=C1,0.51
435,CN(C)C1=CC2=C(C(C=CC(C=O)=C3)=C3C2(C)C)C=C1,Toluene,CC1=CC=CC=C1,0.435
442,CN(C)C1=CC(CC2)=C(C3=C2C=C(C=O)C=C3)C=C1,Toluene,CC1=CC=CC=C1,0.442
439,CN(C)C1=CC=C(C2=CC=C(C=O)C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.439
452,CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.452
439,CN(C)C1=CC=C(C2=C(C)C=C(C=O)C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.439
452,CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2C)C=C1,Toluene,CC1=CC=CC=C1,0.452
467,CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2)C(C)=C1,Toluene,CC1=CC=CC=C1,0.467
444,CN(C)C1=CC=C(C2=C(C)C=C(C=O)C=C2C)C=C1,Toluene,CC1=CC=CC=C1,0.444
451,CCCCCCCCC1(CCCCCCCC)C2=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,Toluene,CC1=CC=CC=C1,0.451
441,CCCCCCCCC1(CCCCCCCC)C2=CC(C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,Toluene,CC1=CC=CC=C1,0.441
442,CCCCCCCCC1(CCCCCCCC)C2=CC(C#CC#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,Toluene,CC1=CC=CC=C1,0.442
410,O=CC1=C(C2=C34)C=CC4=CC=CC3=CC=C2C=C1,toluene,CC1=CC=CC=C1,0.41
418,O=CC1=C(C=C2)C3=C4C2=CC=C(CCCC)C4=CC=C3C=C1,toluene,CC1=CC=CC=C1,0.418
426,O=CC1=C(C=C2)C3=C4C2=C(CCCC)C=CC4=CC=C3C(CCCC)=C1,toluene,CC1=CC=CC=C1,0.426
436,O=CC1=C(C=C2)C3=C4C2=C(CCCC)C=C(CCCC)C4=CC=C3C(CCCC)=C1,toluene,CC1=CC=CC=C1,0.436
521,CCCCC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(CCCC)C=C5C=O,toluene,CC1=CC=CC=C1,0.521
510,CCCCC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(CCCC)C=C5C(CCC)=O,toluene,CC1=CC=CC=C1,0.51
433,NC1=C2C(C([N+]#[C-])=CC=C2)=CC=C1,Toluene,CC1=CC=CC=C1,0.433
497,O=[N+](C1=CC=C(C2=CC=C(C3=CC=C(C4=CC=C([N+]([O-])=O)C=C4)S3)S2)C=C1)[O-],toluene,CC1=CC=CC=C1,0.497
528,O=[N+](C1=CC=C(C2=CC=C(C3=CC=C(C4=CC=C(C5=CC=C([N+]([O-])=O)C=C5)S4)S3)S2)C=C1)[O-],toluene,CC1=CC=CC=C1,0.528
486,O=[N+](C1=CC=C(C#CC2=CC=C(C3=CC=C(C#CC4=CC=C([N+]([O-])=O)C=C4)S3)S2)C=C1)[O-],toluene,CC1=CC=CC=C1,0.486
398,CCCCCCCCC1(CCCCCCCC)C(C=CC=C2)=C2C(C=C3)=C1C=C3C#CC4=CC=C(C(C=CC(C#CC5=CC=C(C6=CC=CC=C6C7(CCCCCCCC)CCCCCCCC)C7=C5)=C8)=C8C9)C9=C4,Toluene,CC1=CC=CC=C1,0.398
529,CCCCCCCCC1(CCCCCCCC)C(C=CC=C2)=C2C(C=C3)=C1C=C3C#CC4=CC=C(C(C=CC(C#CC5=CC=C(C6=CC=CC=C6C7(CCCCCCCC)CCCCCCCC)C7=C5)=C8)=C8C9=O)C9=C4,Toluene,CC1=CC=CC=C1,0.529
511,CCCCCCCCC1(CCCCCCCC)C(C=CC=C2)=C2C(C=C3)=C1C=C3C#CC4=CC=C(C#CC5=CC=C(C6=CC=CC=C6C7(CCCCCCCC)CCCCCCCC)C7=C5)C8=NSN=C48,Toluene,CC1=CC=CC=C1,0.511
490,CC(C1=C2C=C(N(C)C)C=CC2=CC3=C1CCC3)=O,Toluene,CC1=CC=CC=C1,0.49
481,CC(C1=C2C=CC(N(C)C)=CC2=CC3=C1CCC3)=O,Toluene,CC1=CC=CC=C1,0.481
520,CC(C1=C2C=CC=C(N(C)C)C2=CC3=C1CCC3)=O,Toluene,CC1=CC=CC=C1,0.52
442,OC1=COC2=CC(C3=CC=C(N(C)C)C=C3)=CC=C2C1=O,toluene,CC1=CC=CC=C1,0.442
432,O=C1C(OC)=COC2=CC(C3=CC=C(N(C)C)C=C3)=CC=C21,toluene,CC1=CC=CC=C1,0.432
438,O=C1C(OC)=C(C2=CC=C(N(CC)CC)C=C2)OC3=CC=CC=C31,Toluene,CC1=CC=CC=C1,0.438
485,O=C1C(OC)=C(C(O2)=CC3=C2C=C(N(CC)CC)C=C3)OC4=CC=CC=C41,Toluene,CC1=CC=CC=C1,0.485
480,O=C1C(OC)=C(C2=CC(C3(C)C)=C(C=C2)C4=C3C=C(N(CC)CC)C=C4)OC5=CC=CC=C51,Toluene,CC1=CC=CC=C1,0.48
491,CN(C)C1=CC=C2C(C=C(C(N(CC(OC)=O)C3=O)=O)C3=C2)=C1,Toluene,CC1=CC=CC=C1,0.491
507,CCCCCCN(C1=CC2=C(C=C3C=C(C#N)C=CC3=C2)C=C1)CCCCCC,toluene,CC1=CC=CC=C1,0.507
507,CCCCCCN(C1=CC=C2C=C3C=C(C(CC)=O)C=CC3=CC2=C1)CCCCCC,toluene,CC1=CC=CC=C1,0.507
434,CCN(CC)C(C=C1)=CC2=C1C(C=CC(C=O)=C3)=C3C2(C)C,toluene,CC1=CC=CC=C1,0.434
425,CCN(CC)C(C=C1)=CC2=C1C(C=CC(C(CCCCCCCC)=O)=C3)=C3C2(C)C,toluene,CC1=CC=CC=C1,0.425
403.2,F[B-]1(F)N2C=CC=CC2=NC2=[N+]1C=CC=C2,Toluene,CC1=CC=CC=C1,0.4032
464,O=C1N(C2=C(C)C=CC=C2C)C(C3=CC(C4=C(N5)C=C(OC)C=C4)=C5C6=C3C1=CC=C6)=O,Toluene,CC1=CC=CC=C1,0.464
436,O=C1N(C2=C(C)C=CC=C2C)C(C3=CC(C4=C(O5)C=C(OC)C=C4)=C5C6=C3C1=CC=C6)=O,Toluene,CC1=CC=CC=C1,0.436
607,CN(C)C(S1)=NC(C2=CC=C(Br)C=C2)=C1C3=CC=C([N+]([O-])=O)S3,THF ,C1CCOC1,0.607
616,CN(C)C(S1)=NC(C2=CC=C(C)C=C2)=C1C3=CC=C([N+]([O-])=O)S3,THF ,C1CCOC1,0.616
612,O=[N+](C1=CC=C(C2=C(N=C(N(CC)CC)S2)C3=CC=C(Br)C=C3)S1)[O-],THF ,C1CCOC1,0.612
617,CC(C=C1)=CC=C1C(N=C(N(CC)CC)S2)=C2C3=CC=C([N+]([O-])=O)S3,THF ,C1CCOC1,0.617
619,CC(C=C1)=CC=C1C(N=C(N2CCCCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,THF ,C1CCOC1,0.619
608,BrC(C=C1)=CC=C1C(N=C(N2CCOCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,THF ,C1CCOC1,0.608
614,CC(C=C1)=CC=C1C(N=C(N2CCOCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,THF ,C1CCOC1,0.614
603,O=[N+](C1=CC=C(C2=C(C3=CC=CO3)N=C(N4CCOCC4)S2)S1)[O-],THF ,C1CCOC1,0.603
603,BrC(C=C1)=CC=C1C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,THF ,C1CCOC1,0.603
602,CC(C=C1)=CC=C1C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,THF ,C1CCOC1,0.602
623,O=[N+](C1=CC=C(C2=C(C3=CC=CS3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],THF ,C1CCOC1,0.623
605,O=[N+](C1=CC=C(C2=C(C3=CC=CO3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],THF ,C1CCOC1,0.605
599,O=[N+](C1=CC=C(C2=C(C3=CC4=C(C=CC=C4)O3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],THF ,C1CCOC1,0.599
575,CCN(CC)C(S1)=NC(C2=CC=CC=C2)=C1C3=CC=C([N+]([O-])=O)O3,THF ,C1CCOC1,0.575
581,O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N4CCCCC4)S2)O1)[O-],THF ,C1CCOC1,0.581
573,O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N4CCOCC4)S2)O1)[O-],THF ,C1CCOC1,0.573
569,O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)O1)[O-],THF ,C1CCOC1,0.569
388,CCCCCCC1=CC2=C(S1)C3=C(C=CC=C3)N(B2C4=C5SC(CCCCCC)=C4)C6=C5C=CC=C6,THF,C1CCOC1,0.388
422,CCCCCCC1=CC2=C(S1)C3=C(C=C(C(SC(CCCCCC)=C4)=C4B5N6C7=C(C=CC=C7)C8=C5C=C(CCCCCC)S8)C6=C3)N(B2C9=C%10SC(CCCCCC)=C9)C%11=C%10C=CC=C%11,THF,C1CCOC1,0.422
