Absorption/nm,smiles1,solvent,smiles2,y
504,CC(C(/C=C/C1=CC=C(C=C1)N(C2=C3C=C(C(C)(C)C)C=C2)C4=C3C=C(C(C)(C)C)C=C4)=C/5C#N)(C)OC5=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.504
541,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4S(C5=CC=CC=C5)(=O)=O)(C)OC4=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.541
486,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4SC5=CC=CC=C5)(C)OC4=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.486
544,CC(C(/C=C/C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3)=C/4C#N)(C)OC4=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.544
534,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6S(C7=CC=CC=C7)(=O)=O)(C)OC6=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.534
486,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6SC7=CC=CC=C7)(C)OC6=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.486
547,CC(C(/C=C/C1=CC2=C(C=C1)C(CC)(CC)C3=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C32)=C/6C#N)(C)OC6=C(C#N)\C#N,toluene,CC1=CC=CC=C1,0.547
415,CCCCCCCCOC1=CC=C(N(C2=CC=CC=C2)N=C3C4=CC=C(/C=C(C#N)/C#N)C=C4)C3=C1,Toluene,CC1=CC=CC=C1,0.415
460,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N(CN5C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C5C(OCC)=O)C6=C4C3=CC=C2C(N(C)C)=O,toluene,CC1=CC=CC=C1,0.46
435,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N5C(C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C(C(OCC)=O)N6CC5)=C4C3=CC=C2C(N(C)C)=O,toluene,CC1=CC=CC=C1,0.435
431,O=C(N(C)C)C(C=C1)=C2C3=C1C4=C(C(OCC)=O)N5C(C6=C7C(C8=CC=C(C(N(C)C)=O)C9=C(C(N(C)C)=O)C=CC7=C89)=C(C(OCC)=O)N6CCC5)=C4C3=CC=C2C(N(C)C)=O,toluene,CC1=CC=CC=C1,0.431
527,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N(CN7C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C7C(OCC)=O)C8=C6C5=CC=C4C1=O,toluene,CC1=CC=CC=C1,0.527
512,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N7C(C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C(C(OCC)=O)N8CC7)=C6C5=CC=C4C1=O,toluene,CC1=CC=CC=C1,0.512
489,O=C(N1C2=C(C(C)C)C=CC=C2C(C)C)C(C=C3)=C4C5=C3C6=C(C(OCC)=O)N7C(C8=C9C(C%10=CC=C(C(N(C%11=C(C(C)C)C=CC=C%11C(C)C)C%12=O)=O)C%13=C%12C=CC9=C%10%13)=C(C(OCC)=O)N8CCC7)=C6C5=CC=C4C1=O,toluene,CC1=CC=CC=C1,0.489
443,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C(N4)C(C=C5B4C6=C(C=CC(N(C7=CC=CC=C7)C8=CC=CC=C8)=C6)C(C9=CC=CC=C9)=C5C%10=CC=CC=C%10)=C1,Toluene,CC1=CC=CC=C1,0.443
322,C12=C(NC=C2)C=CC3=C1N=C(C4=CC=CC=C4)O3,Toluene,CC1=CC=CC=C1,0.322
387,CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,Toluene,CC1=CC=CC=C1,0.387
407,CN(C)C1=CC=C(C(C=CC(C(C#C)=O)=C2)=C2C3(C)C)C3=C1,Toluene,CC1=CC=CC=C1,0.407
394,CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,Toluene,CC1=CC=CC=C1,0.394
474,CN(C)C1=CC=C(C(C=CC(/C=C(C#N)/C#N)=C2)=C2C3(C)C)C3=C1,Toluene,CC1=CC=CC=C1,0.474
413,CN(C)C1=CC=C(C(C=CC(C2=CC3=NSN=C3C=C2)=C4)=C4C5(C)C)C5=C1,Toluene,CC1=CC=CC=C1,0.413
374,CN(C)C1=CC=C(C(C=CC(C(CCC(NCCCC)=O)=O)=C2)=C2C3(C)C)C3=C1,Toluene,CC1=CC=CC=C1,0.374
346,CN(C)C1=CC=C(C(C=CC(C=C)=C2)=C2C3(C)C)C3=C1,Toluene,CC1=CC=CC=C1,0.346
397,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCCCCC4)C=C31,Toluene,CC1=CC=CC=C1,0.397
371,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCCCC4)C=C31,Toluene,CC1=CC=CC=C1,0.371
394,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCCC4)C=C31,Toluene,CC1=CC=CC=C1,0.394
378,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCC4)C=C31,Toluene,CC1=CC=CC=C1,0.378
352,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CC4C)C=C31,Toluene,CC1=CC=CC=C1,0.352
365,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCOCC4)C=C31,Toluene,CC1=CC=CC=C1,0.365
365,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCN(C(OC(C)(C)C)=O)CC4)C=C31,Toluene,CC1=CC=CC=C1,0.365
436,O=[N+](C1=CC=C(C#CC2=CC=C(C3=CC=C(C4=CC=C(C#CC5=CC=C([N+]([O-])=O)C=C5)S4)S3)S2)C=C1)[O-],toluene,CC1=CC=CC=C1,0.436
444,C12=CC=CC3=C1C(C4=CC=CC5=C(C=C(C=CC=C6)C6=C7)C7=CC3=C45)=CC8=C2C=C(C=CC=C9)C9=C8,Toluene,CC1=CC=CC=C1,0.444
430,C12=CC3=C4C(C=CC=C4C5=CC=CC6=C(C=CC=C7)C7=CC3=C56)=C1C=CC=C2,Toluene,CC1=CC=CC=C1,0.43
461,C12=CC=CC=C1C3=C4C(C=CC5=C4C(C6=C3)=C7C(C(C=CC=C8)=C8C=C7C=C6)=C5)=C2,Toluene,CC1=CC=CC=C1,0.461
542,C12=C(C=C(C3=C2)C=C4C5=C3C=C6C7=C(C(C=C6)=CC8=C9C=C%10C=CC=CC%10=C8)C9=CC(C=C4)=C75)C=CC=C1,Toluene,CC1=CC=CC=C1,0.542
573,C1(C=CC=C2)=C2C=C(C=C(C=C3)C4=C5C=CC6=CC7=C(C=C(C=CC=C8)C8=C7)C3=C46)C5=C1,Toluene,CC1=CC=CC=C1,0.573
516,C12=CC=CC=C1C3=C4C(C=CC5=C4C(C=C3)=CC6=C5C=C(C=CC=C7)C7=C6)=C2,Toluene,CC1=CC=CC=C1,0.516
440,F[B-]1(OC(C2=CC=C(C=C2)OC)=CC(C3=CC=C(C4=C3)N(C5=C4C=CC=C5)CC)=[O+]1)F,Toluene,CC1=CC=CC=C1,0.44
402,F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=CC=C4)CC)=[O+]1)F,Toluene,CC1=CC=CC=C1,0.402
412,F[B-]1(OC(C)=CC(C2=CC=C(C3=C2)N(C4=C3C=C(C=C4)C5=[O+][B-](F)(OC(C)=C5)F)CC)=[O+]1)F,Toluene,CC1=CC=CC=C1,0.412
460,F[B-]1(OC(C2=CC3=C(C=C2)N(CC)C4=C3C=CC=C4)=CC(C5=CC=C(C6=C5)N(C7=C6C=CC=C7)CC)=[O+]1)F,Toluene,CC1=CC=CC=C1,0.46
370,O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=CC=C4)C4=C3)OCC,Toluene,CC1=CC=CC=C1,0.37
411,O=C(C1=CC(C#CC2=CC=CC=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,Toluene,CC1=CC=CC=C1,0.411
429,O=C(C1=CC(C#CC2=CC=C([N+]([O-])=O)C=C2)=C(C(OCC)=O)C=C1C#CC3=CC=C(C=C(N4CCC4)C=C5)C5=C3)OCC,Toluene,CC1=CC=CC=C1,0.429
349,FS(F)(F)(F)(F)C1=CC=C(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1,toluene,CC1=CC=CC=C1,0.349
385,FS(F)(F)(F)(F)C1=CC=C(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1,toluene,CC1=CC=CC=C1,0.385
369,FS(F)(F)(F)(F)C1=CC=C(C#CC2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1,toluene,CC1=CC=CC=C1,0.369
379,FS(F)(F)(F)(F)C1=CC=C(C#CC(C=C2)=CC=C2C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C1,toluene,CC1=CC=CC=C1,0.379
407,FS(F)(F)(F)(F)C1=CC=C(/C=C/C(C=C2)=CC=C2/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C1,toluene,CC1=CC=CC=C1,0.407
396,FS(F)(F)(F)(F)C1=CC=C(C#CC2=CC=C(S2)C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C1,toluene,CC1=CC=CC=C1,0.396
394,CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,toluene,CC1=CC=CC=C1,0.394
391,CN(C)C1=CC=C(C(C=CC(C(C2=CN(C3CC(O)C(CO)O3)N=N2)=O)=C4)=C4C5(C)C)C5=C1,toluene,CC1=CC=CC=C1,0.391
399,CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,toluene,CC1=CC=CC=C1,0.399
402,CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCC[N+](C)(CCCS(=O)([O-])=O)CCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,toluene,CC1=CC=CC=C1,0.402
295,NC1=CC=C(C2=CC=C(N)C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.295
310,NC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.31
323,CNC1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.323
329,CN(C)C1=CC=C(C2=CC=C([N+]#[C-])C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.329
361,O=C(C(C=C1)=CC=C1C2=CC=C(NC(C=CC(C3=CC=C(C(OC)=O)C=C3)=C4)=C4C5(C6=CC=CC=C6)C7=CC=CC=C7)C5=C2)OC,Toluene,CC1=CC=CC=C1,0.361
366,O=C(C(C=C1)=CC=C1C2=CC=C(NC(C=CC(C3=CC=C(C(OC)=O)C=C3)=C4)=C4[Si]5(C6=CC=CC=C6)C7=CC=CC=C7)C5=C2)OC,Toluene,CC1=CC=CC=C1,0.366
332,C1(C2=CC=CC=C2)=CC=C(NC(C=CC(C3=CC=CC=C3)=C4)=C4C5(C6=CC=CC=C6)C7=CC=CC=C7)C5=C1,Toluene,CC1=CC=CC=C1,0.332
567,CCN(C1=CC=C2C(OC(C3=C2O[B-](F)([O+]=C3/C=C/C4=CC=C(C=C4)N(CC)CC)F)=O)=C1)CC,Toluene,CC1=CC=CC=C1,0.567
524,O=C1C2=CC=CC=C2C3=NC4=C(C=C(N(CC)CC)C=C4)OC3=C1,Toluene,CC1=CC=CC=C1,0.524
478,O=CC1=CC(N2CCCCC2)=C(C=C3)C4=C1C=CC5=C4C3=C(N6CCCCC6)C=C5N7CCCCC7,Toluene,CC1=CC=CC=C1,0.478
516,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4N6CCCCC6,Toluene,CC1=CC=CC=C1,0.516
492,O=CC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(C=O)C=C5N6CCCCC6,Toluene,CC1=CC=CC=C1,0.492
481,O=CC1=CC(N2CCCCC2)=C(C=C3)C4=C1C=CC5=C4C3=C(N6CCCCC6)C=C5C=O,Toluene,CC1=CC=CC=C1,0.481
491,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4C=O,Toluene,CC1=CC=CC=C1,0.491
325,CC1=CC(C2=CC(/C=C/C3=CC=C(N4CCCC4)C=C3)=CC=N2)=NC=C1,toluene,CC1=CC=CC=C1,0.325
388,COC1=C(/C=C/C2=CC=NC(C3=NC=CC(C)=C3)=C2)C=C(OC)C(N(CCCC)CCCC)=C1,toluene,CC1=CC=CC=C1,0.388
402,COC1=C(/C=C/C2=CC=NC(C3=NC=CC(C)=C3)=C2)C=C(OC)C(N4CCCC4)=C1,toluene,CC1=CC=CC=C1,0.402
402,COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N(CCCC)CCCC)=C1,toluene,CC1=CC=CC=C1,0.402
411,COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N5CCCC5)=C1,toluene,CC1=CC=CC=C1,0.411
419,CCCCOC1=CC(/C=C/C2=CC=C(N(CCCC)CCCC)C=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,toluene,CC1=CC=CC=C1,0.419
380,CCCCOC1=CC(/C=C/C2=C(OC)C=C(N(CCCC)CCCC)C(OC)=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,toluene,CC1=CC=CC=C1,0.38
420,CCCCOC1=CC(/C=C/C2=C(OC)C=C(N3CCCC3)C(OC)=C2)=C(OCCCC)C=C1/C=C/C4=CC=NC(C5=NC=CC(C)=C5)=C4,toluene,CC1=CC=CC=C1,0.42
376,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,Toluene,CC1=CC=CC=C1,0.376
363,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,Toluene,CC1=CC=CC=C1,0.363
377,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,Toluene,CC1=CC=CC=C1,0.377
332,O=CC(C1=C2C=CC=C1)=CC=C2C3=C4C=CC=CC4=C(N5CCCCC5)C=C3,Toluene,CC1=CC=CC=C1,0.332
390,CN(C)C1=CC2=C(C(C=CC(C=O)=C3)=C3C2(C)C)C=C1,Toluene,CC1=CC=CC=C1,0.39
387,CN(C)C1=CC(CC2)=C(C3=C2C=C(C=O)C=C3)C=C1,Toluene,CC1=CC=CC=C1,0.387
368,CN(C)C1=CC=C(C2=CC=C(C=O)C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.368
356,CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.356
350,CN(C)C1=CC=C(C2=C(C)C=C(C=O)C=C2)C=C1,Toluene,CC1=CC=CC=C1,0.35
339,CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2C)C=C1,Toluene,CC1=CC=CC=C1,0.339
344,CN(C)C1=CC(C)=C(C2=CC=C(C=O)C=C2)C(C)=C1,Toluene,CC1=CC=CC=C1,0.344
338,CN(C)C1=CC=C(C2=C(C)C=C(C=O)C=C2C)C=C1,Toluene,CC1=CC=CC=C1,0.338
411,CCCCCCCCC1(CCCCCCCC)C2=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,Toluene,CC1=CC=CC=C1,0.411
388,CCCCCCCCC1(CCCCCCCC)C2=CC(C#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,Toluene,CC1=CC=CC=C1,0.388
387,CCCCCCCCC1(CCCCCCCC)C2=CC(C#CC#CC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=C2C6=C1C=C(C=O)C=C6,Toluene,CC1=CC=CC=C1,0.387
392,O=CC1=C(C2=C34)C=CC4=CC=CC3=CC=C2C=C1,toluene,CC1=CC=CC=C1,0.392
399,O=CC1=C(C=C2)C3=C4C2=CC=C(CCCC)C4=CC=C3C=C1,toluene,CC1=CC=CC=C1,0.399
410,O=CC1=C(C=C2)C3=C4C2=C(CCCC)C=CC4=CC=C3C(CCCC)=C1,toluene,CC1=CC=CC=C1,0.41
417,O=CC1=C(C=C2)C3=C4C2=C(CCCC)C=C(CCCC)C4=CC=C3C(CCCC)=C1,toluene,CC1=CC=CC=C1,0.417
434,CCCCC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(CCCC)C=C5C=O,toluene,CC1=CC=CC=C1,0.434
406,CCCCC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(CCCC)C=C5C(CCC)=O,toluene,CC1=CC=CC=C1,0.406
354,NC1=C2C(C([N+]#[C-])=CC=C2)=CC=C1,Toluene,CC1=CC=CC=C1,0.354
420,O=[N+](C1=CC=C(C2=CC=C(C3=CC=C(C4=CC=C([N+]([O-])=O)C=C4)S3)S2)C=C1)[O-],toluene,CC1=CC=CC=C1,0.42
442,O=[N+](C1=CC=C(C2=CC=C(C3=CC=C(C4=CC=C(C5=CC=C([N+]([O-])=O)C=C5)S4)S3)S2)C=C1)[O-],toluene,CC1=CC=CC=C1,0.442
413,O=[N+](C1=CC=C(C#CC2=CC=C(C3=CC=C(C#CC4=CC=C([N+]([O-])=O)C=C4)S3)S2)C=C1)[O-],toluene,CC1=CC=CC=C1,0.413
374,CCCCCCCCC1(CCCCCCCC)C(C=CC=C2)=C2C(C=C3)=C1C=C3C#CC4=CC=C(C(C=CC(C#CC5=CC=C(C6=CC=CC=C6C7(CCCCCCCC)CCCCCCCC)C7=C5)=C8)=C8C9)C9=C4,Toluene,CC1=CC=CC=C1,0.374
370,CCCCCCCCC1(CCCCCCCC)C(C=CC=C2)=C2C(C=C3)=C1C=C3C#CC4=CC=C(C(C=CC(C#CC5=CC=C(C6=CC=CC=C6C7(CCCCCCCC)CCCCCCCC)C7=C5)=C8)=C8C9=O)C9=C4,Toluene,CC1=CC=CC=C1,0.37
441,CCCCCCCCC1(CCCCCCCC)C(C=CC=C2)=C2C(C=C3)=C1C=C3C#CC4=CC=C(C#CC5=CC=C(C6=CC=CC=C6C7(CCCCCCCC)CCCCCCCC)C7=C5)C8=NSN=C48,Toluene,CC1=CC=CC=C1,0.441
376,CC(C1=C2C=C(N(C)C)C=CC2=CC3=C1CCC3)=O,Toluene,CC1=CC=CC=C1,0.376
368,CC(C1=C2C=CC(N(C)C)=CC2=CC3=C1CCC3)=O,Toluene,CC1=CC=CC=C1,0.368
322,CC(C1=C2C=CC=C(N(C)C)C2=CC3=C1CCC3)=O,Toluene,CC1=CC=CC=C1,0.322
367,OC1=COC2=CC(C3=CC=C(N(C)C)C=C3)=CC=C2C1=O,toluene,CC1=CC=CC=C1,0.367
361,O=C1C(OC)=COC2=CC(C3=CC=C(N(C)C)C=C3)=CC=C21,toluene,CC1=CC=CC=C1,0.361
384,O=C1C(OC)=C(C2=CC=C(N(CC)CC)C=C2)OC3=CC=CC=C31,Toluene,CC1=CC=CC=C1,0.384
435,O=C1C(OC)=C(C(O2)=CC3=C2C=C(N(CC)CC)C=C3)OC4=CC=CC=C41,Toluene,CC1=CC=CC=C1,0.435
404,O=C1C(OC)=C(C2=CC(C3(C)C)=C(C=C2)C4=C3C=C(N(CC)CC)C=C4)OC5=CC=CC=C51,Toluene,CC1=CC=CC=C1,0.404
373,CN(C)C1=CC=C2C(C=C(C(N(CC(OC)=O)C3=O)=O)C3=C2)=C1,Toluene,CC1=CC=CC=C1,0.373
451,CCCCCCN(C1=CC2=C(C=C3C=C(C#N)C=CC3=C2)C=C1)CCCCCC,toluene,CC1=CC=CC=C1,0.451
447,CCCCCCN(C1=CC=C2C=C3C=C(C(CC)=O)C=CC3=CC2=C1)CCCCCC,toluene,CC1=CC=CC=C1,0.447
395,CCN(CC)C(C=C1)=CC2=C1C(C=CC(C=O)=C3)=C3C2(C)C,toluene,CC1=CC=CC=C1,0.395
383,CCN(CC)C(C=C1)=CC2=C1C(C=CC(C(CCCCCCCC)=O)=C3)=C3C2(C)C,toluene,CC1=CC=CC=C1,0.383
398.2,F[B-]1(F)N2C=CC=CC2=NC2=[N+]1C=CC=C2,Toluene,CC1=CC=CC=C1,0.3982
398,O=C1N(C2=C(C)C=CC=C2C)C(C3=CC(C4=C(N5)C=C(OC)C=C4)=C5C6=C3C1=CC=C6)=O,Toluene,CC1=CC=CC=C1,0.398
358,O=C1N(C2=C(C)C=CC=C2C)C(C3=CC(C4=C(O5)C=C(OC)C=C4)=C5C6=C3C1=CC=C6)=O,Toluene,CC1=CC=CC=C1,0.358
469,CN(C)C(S1)=NC(C2=CC=C(Br)C=C2)=C1C3=CC=C([N+]([O-])=O)S3,THF ,C1CCOC1,0.469
476,CN(C)C(S1)=NC(C2=CC=C(C)C=C2)=C1C3=CC=C([N+]([O-])=O)S3,THF ,C1CCOC1,0.476
476,O=[N+](C1=CC=C(C2=C(N=C(N(CC)CC)S2)C3=CC=C(Br)C=C3)S1)[O-],THF ,C1CCOC1,0.476
482,CC(C=C1)=CC=C1C(N=C(N(CC)CC)S2)=C2C3=CC=C([N+]([O-])=O)S3,THF ,C1CCOC1,0.482
477,CC(C=C1)=CC=C1C(N=C(N2CCCCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,THF ,C1CCOC1,0.477
455,BrC(C=C1)=CC=C1C(N=C(N2CCOCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,THF ,C1CCOC1,0.455
468,CC(C=C1)=CC=C1C(N=C(N2CCOCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,THF ,C1CCOC1,0.468
467,O=[N+](C1=CC=C(C2=C(C3=CC=CO3)N=C(N4CCOCC4)S2)S1)[O-],THF ,C1CCOC1,0.467
461,BrC(C=C1)=CC=C1C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,THF ,C1CCOC1,0.461
466,CC(C=C1)=CC=C1C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,THF ,C1CCOC1,0.466
466,O=[N+](C1=CC=C(C2=C(C3=CC=CS3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],THF ,C1CCOC1,0.466
472,O=[N+](C1=CC=C(C2=C(C3=CC=CO3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],THF ,C1CCOC1,0.472
467,O=[N+](C1=CC=C(C2=C(C3=CC4=C(C=CC=C4)O3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],THF ,C1CCOC1,0.467
461,CCN(CC)C(S1)=NC(C2=CC=CC=C2)=C1C3=CC=C([N+]([O-])=O)O3,THF ,C1CCOC1,0.461
453,O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N4CCCCC4)S2)O1)[O-],THF ,C1CCOC1,0.453
447,O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N4CCOCC4)S2)O1)[O-],THF ,C1CCOC1,0.447
447,O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)O1)[O-],THF ,C1CCOC1,0.447
357,CCCCCCC1=CC2=C(S1)C3=C(C=CC=C3)N(B2C4=C5SC(CCCCCC)=C4)C6=C5C=CC=C6,THF,C1CCOC1,0.357
415,CCCCCCC1=CC2=C(S1)C3=C(C=C(C(SC(CCCCCC)=C4)=C4B5N6C7=C(C=CC=C7)C8=C5C=C(CCCCCC)S8)C6=C3)N(B2C9=C%10SC(CCCCCC)=C9)C%11=C%10C=CC=C%11,THF,C1CCOC1,0.415
419,CCCCCCC1=CC2=C(S1)C3=C(C=C(C(SC(CCCCCC)=C4)=C4B5N6C7=CC8=C(N(C(C=CC=C9)=C9C%10=C%11C=C(CCCCCC)S%10)B%11C%12=C8SC(CCCCCC)=C%12)C=C7C%13=C5C=C(CCCCCC)S%13)C6=C3)N(B2C%14=C%15SC(CCCCCC)=C%14)C%16=C%15C=CC=C%16,THF,C1CCOC1,0.419
420,CCCCCCC1=CC2=C(S1)C3=C(C=C(C(SC(CCCCCC)=C4)=C4B5N6C7=C(C=CC=C7)C8=C5C=C(CCCCCC)S8)C6=C3)N(B2C9=C%10SC(CCCCCC)=C9)C%11=C%10C=C(N%12B(C%13=C%14SC(CCCCCC)=C%13)C%15=C(SC(CCCCCC)=C%15)C(C%12=C%16)=CC%17=C%16C(SC(CCCCCC)=C%18)=C%18B(C%19=C%20SC(CCCCCC)=C%19)N%17C%21=C%20C=CC=C%21)C%14=C%11,THF,C1CCOC1,0.42
532,CC([Si](C#CC1=C(C=CC=C2)C2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C3=CC4=C(C=C31)SC5=C4B(C6=CC=CC=C6)NC7=C5C=C8C(C(SC9=C%10C=C%11C(C(C#C[Si](C(C)C)(C(C)C)C(C)C)=C(C=CC=C%12)C%12=C%11C#C[Si](C(C)C)(C(C)C)C(C)C)=C9)=C%10B(C%13=CC=CC=C%13)N8)=C7)(C(C)C)C(C)C)C,THF,C1CCOC1,0.532
406,CC(C)C(C=CC=C1C(C)C)=C1N2C(C3=CC=CC=C3)=C(C4=CC=CC=C4)N(C5=C(C(C)C)C=CC=C5C(C)C)B2C6=CC=CC=C6,THF,C1CCOC1,0.406
344,CC(C)C(C=CC=C1C(C)C)=C1N2C(C3=C(C)C=CC=C3C)=C(C4=C(C)C=CC=C4C)N(C5=C(C(C)C)C=CC=C5C(C)C)B2C6=CC=CC=C6,THF,C1CCOC1,0.344
346,CC(C)C(C=CC=C1C(C)C)=C1N2C(C3=CC=C(C(F)(F)F)C=C3)=C(C4=CC=C(C(F)(F)F)C=C4)N(C5=C(C(C)C)C=CC=C5C(C)C)B2C6=CC=CC=C6,THF,C1CCOC1,0.346
388,CC(C=C(C)C=C1C)=C1N2C(C3=CC=CC=C3)=C(C4=CC=CC=C4)N(C5=C(C)C=C(C)C=C5C)B2C6=CC=CC=C6,THF,C1CCOC1,0.388
